OBJECTID,ED_ID,ED_ENGLISH,ED_GAEILGE,COUNTY,CONTAE,PROVINCE,CENTROID_X,CENTROID_Y,GUID_,CSOED_3409,OSIED_3441,CSOED_3409_LABEL,Shape__Area,Shape__Length
1582,268146,TERENURE C, ,DUBLIN,Baile Átha Cliath,Leinster,713611.956433781,729968.357343302,2AE196291DF213A3E055000000000001,02150,268146,Terenure C,9.4217386785e-05,0.043644186603289
1583,17014,CLONMORE, ,CARLOW,Ceatharlach,Leinster,695589.189341577,676293.184349241,2AE19629186413A3E055000000000001,01003,17014,Clonmore,0.003748309586409,0.367186495202504
1584,107037,CULLENAGH, ,LAOIS,Laois,Leinster,649869.390974426,691280.677301087,2AE1962916B413A3E055000000000001,08013,107037,Cullenagh,0.001662838149824,0.20979197376443
1585,77041,CARRIG, ,KERRY,Ciarraí,Munster,498567.401636961,646936.231438178,2AE19629236413A3E055000000000001,19101,77041,Carrig,0.002356603300204,0.276822058701876
1586,268069,FINGLAS SOUTH D, ,DUBLIN,Baile Átha Cliath,Leinster,712019.339150219,738118.150570993,2AE196291D7013A3E055000000000001,02057,268069,Finglas South D,5.9676118033e-05,0.034419923107635
1587,87065,LULLYMORE, ,KILDARE,Cill Dara,Leinster,669315.188483673,725564.547212838,2AE19629223F13A3E055000000000001,06052,87065,Lullymore,0.002895966799455,0.274212285561636
1588,267073,DUN LAOGHAIRE SALLYNOGGIN SOUTH, ,DUBLIN,Baile Átha Cliath,Leinster,724049.857263444,726181.695732722,2AE196291D4013A3E055000000000001,05048,267073,Dún Laoghaire-Sallynoggin South,5.3130194836e-05,0.040541914050269
1589,147030,MONASTERBOICE,Mainistir Bhuithe,LOUTH,Lú,Leinster,703265.550156504,779090.148019487,2AE19629191213A3E055000000000001,10039,147030,Monasterboice,0.003215583246221,0.404756444624412
1590,87086,TIMAHOE NORTH, ,KILDARE,Cill Dara,Leinster,679517.679580523,732214.831186369,2AE19629229113A3E055000000000001,06087,87086,Timahoe North,0.004872504109681,0.395625410730745
1591,207048,KILLADOON, ,SLIGO,Sligeach,Connacht,579732.300017168,816697.700121743,2AE196291A2A13A3E055000000000001,31010,207048,Killadoon,0.003094927419908,0.3082614000325
1592,107001,ABBEYLEIX, ,LAOIS,Laois,Leinster,642847.36175441,684029.746041784,2AE1962916A813A3E055000000000001,08001,107001,Abbeyleix,0.005433890698017,0.450725064427899
1593,57006,ARDS, ,DONEGAL,Dún na nGall,Ulster,605552.734467619,934962.355906356,2AE1962921CE13A3E055000000000001,33029,57006,Ards,0.00301346313416,0.503265643306694
1594,67109,INISHBOFIN, ,GALWAY,Gaillimh,Connacht,452885.344143851,765482.8211521,2AE19629236813A3E055000000000001,27032,67109,Inishbofin,0.001786027394356,0.619006019863301
1595,67053,CASTLEFFRENCH, ,GALWAY,Gaillimh,Connacht,576603.386386265,746848.093288742,2AE1962920E013A3E055000000000001,27139,67053,Castleffrench,0.004659023397763,0.481585035187813
1596,127111,MONAGAY,Móin Achaidh Ghae,LIMERICK,Luimneach,Munster,525239.219916459,628824.347572852,2AE1962917C613A3E055000000000001,21098,127111,Monagay,0.004633882844829,0.440098217789667
1597,157070,DEEL, ,MAYO,Maigh Eo,Connacht,507951.763036141,816955.366889629,2AE1962918D113A3E055000000000001,29018,157070,Deel,0.005915641582615,0.814697436912341
1598,87019,CARRAGH, ,KILDARE,Cill Dara,Leinster,684557.979738704,721171.555212252,2AE19629228013A3E055000000000001,06061,87019,Carragh,0.001743249304865,0.27398132389666
1599,247089,MOYACOMB, ,WEXFORD,Loch Garman,Leinster,693285.375758754,660319.636831392,2AE196291EA113A3E055000000000001,14031,247089,Moyacomb,0.00300077035351,0.298489220395273
1600,237030,CLONLOST, ,WESTMEATH,An Iarmhí,Leinster,653742.784471698,757584.563072738,2AE196291B6413A3E055000000000001,13066,237030,Clonlost,0.002745875528896,0.267994314223097
1601,47308,TEMPLENACARRIGA, ,CORK,Corcaigh,Munster,587741.13848675,580605.29924568,2AE19629211013A3E055000000000001,18264,47308,Templenacarriga,0.003403972577615,0.335634935967506
1602,267139,TALLAGHT-GLENVIEW, ,DUBLIN,Baile Átha Cliath,Leinster,710281.175973728,727716.684515386,2AE196291CB613A3E055000000000001,03031,267139,Tallaght-Glenview,5.258313902e-05,0.066276670148468
1603,197089,MANTUA, ,ROSCOMMON,Ros Comáin,Connacht,581243.07508812,789718.722036487,3576C5999B404152E0530100007F0280,30046/30048,197089,Lisgarve / Mantua,0.004400284502259,0.48022030013895
1604,127044,CLARINA,Clár Aidhne,LIMERICK,Luimneach,Munster,549168.06714346,652198.065022741,2AE19629178313A3E055000000000001,21060,127044,Clarina,0.00287675109223,0.408583603364087
1605,87074,NURNEY, ,KILDARE,Cill Dara,Leinster,671442.267047728,706155.956622032,2AE19629226913A3E055000000000001,06030,87074,Nurney,0.001687843392373,0.249545890652981
1606,157144,SWINEFORD, ,MAYO,Maigh Eo,Connacht,538502.053793643,799778.271390785,2AE19629189A13A3E055000000000001,29119,157144,Swineford,0.005491088178409,0.483312520731342
1607,197008,ATHLONE WEST RURAL, ,ROSCOMMON,Ros Comáin,Connacht,600728.343330129,742010.119571667,2AE196291AA813A3E055000000000001,30001,197008,Athlone West Rural,0.002641191933396,0.31458399908497
1608,67014,AUGHRIM, ,GALWAY,Gaillimh,Connacht,546966.527796974,730325.735162088,2AE19629205113A3E055000000000001,27041,67014,Aughrim,0.004521510241376,0.44433823035616
1609,47275,RATHCLARIN, ,CORK,Corcaigh,Munster,549485.543669746,546008.611404364,2AE19629212F13A3E055000000000001,18029,47275,Rathclarin,0.00293740476933,0.318414312373252
1610,207008,BALLINTOGHER WEST, ,SLIGO,Sligeach,Connacht,572458.648827305,829426.081672822,2AE196291A2613A3E055000000000001,31035,207008,Ballintogher West,0.003140720311733,0.31269563255517
1611,47030,BALLYHOOLY, ,CORK,Corcaigh,Munster,572219.142538311,598585.690300206,2AE196291F4513A3E055000000000001,18122,47030,Ballyhooly,0.00278616592771,0.264233094316348
1612,237094,SKEAGH, ,WESTMEATH,An Iarmhí,Leinster,628478.693235972,755023.582887594,2AE196291B6A13A3E055000000000001,13100,237094,Skeagh,0.002367460203326,0.257762911073777
1613,77113,KILSHENANE, ,KERRY,Ciarraí,Munster,499698.367868702,621286.997198363,2AE19629220113A3E055000000000001,19113,77113,Kilshenane,0.004410022064264,0.337787498210586
1614,87068,MOONE, ,KILDARE,Cill Dara,Leinster,677854.799708823,694074.295437553,2AE19629224D13A3E055000000000001,06028,87068,Moone,0.002348414664949,0.288759831625901
1615,268001,ARRAN QUAY A, ,DUBLIN,Baile Átha Cliath,Leinster,714880.409597593,735648.920042932,2AE196291CEB13A3E055000000000001,02001,268001,Arran Quay A,2.1314794125e-05,0.024124624078698
1616,227076,PEMBROKESTOWN,Baile an Fheamrógaigh,WATERFORD,Port Láirge,Munster,655027.75266487,605457.163725248,2AE196291B2313A3E055000000000001,25080,227076,Pembrokestown,0.00200056793422,0.259725929738432
1617,37130,O'BRIENSBRIDGE, ,CLARE,An Clár,Munster,565596.822108728,668068.048279237,2AE196291FE013A3E055000000000001,16119,37130,O'Briensbridge,0.001750988791969,0.339517300605297
1618,67048,CARROWBROWNE,Ceathrú an Bhrúnaigh,GALWAY,Gaillimh,Connacht,532544.091316852,731193.948667926,2AE1962920CC13A3E055000000000001,27047,67048,Ceathrú an Bhrúnaigh (Part Rural),0.001943571865844,0.257048894208767
1619,107076,NEWTOWN, ,LAOIS,Laois,Leinster,660169.90028441,677161.760883883,2AE1962916F213A3E055000000000001,08095,107076,Newtown,0.001500080322808,0.199687744196086
1620,57037,CLONLEIGH NORTH, ,DONEGAL,Dún na nGall,Ulster,631751.741148968,901524.104880225,2AE19629209A13A3E055000000000001,33133,57037,Clonleigh North,0.003863939904212,0.380338081453795
1621,267025,BLACKROCK-TEMPLEHILL, ,DUBLIN,Baile Átha Cliath,Leinster,721684.965744659,728872.098226785,2AE196291CC313A3E055000000000001,05016,267025,Blackrock-Templehill,0.000105893623617,0.048646615738509
1622,228013,CUSTOM HOUSE B,Teach an Chustaim B,WATERFORD,Port Láirge,Munster,660860.934623792,612541.643934491,2AE196291B9413A3E055000000000001,24013,228013,Custom House B,2.1687932561e-05,0.020841922046271
1623,77064,DERRIANA,Doire Ianna,KERRY,Ciarraí,Munster,465951.011236394,577236.369100058,3576C599971F4152E0530100007F0280,19014/19011,77064,Doire Ianna / Cloon,0.016515196171087,0.965558645485474
1624,157033,BEKAN, ,MAYO,Maigh Eo,Connacht,544720.842040797,779456.567233885,2AE19629190813A3E055000000000001,29087,157033,Bekan,0.004811648532444,0.433024436076347
1625,47209,KILMEEN, ,CORK,Corcaigh,Munster,518230.393673414,605379.49424635,2AE1962921D413A3E055000000000001,18164,47209,Kilmeen,0.002769689966801,0.332514683109129
1626,157140,SONNAGH, ,MAYO,Maigh Eo,Connacht,544839.56400441,798682.4119906,2AE19629188D13A3E055000000000001,29118,157140,Sonnagh,0.005403008495858,0.381978673199398
1627,187034,DURROW,Darú,OFFALY,Uíbh Fhailí,Leinster,632829.425173281,729876.114175658,2AE196291A8E13A3E055000000000001,12067,187034,Durrow,0.002810437040854,0.368307770658858
1628,47238,LISCARROLL, ,CORK,Corcaigh,Munster,545736.944945085,612508.760372065,2AE19629215413A3E055000000000001,18234,47238,Liscarroll,0.00250179863666,0.307654355922303
1629,47263,MOVIDDY, ,CORK,Corcaigh,Munster,544473.489417795,566201.437812177,2AE1962921F313A3E055000000000001,18027,47263,Moviddy,0.004041192160044,0.359455472309243
1630,48042,MAHON A, ,CORK,Corcaigh,Munster,571755.22940463,571691.718593153,2AE19629218D13A3E055000000000001,17042,48042,Mahon A,0.000248520551766,0.092449654057484
1631,268016,BALLYMUN B, ,DUBLIN,Baile Átha Cliath,Leinster,714900.71682453,740435.253338058,2AE196291D0C13A3E055000000000001,02016,268016,Ballymun B,8.846740057e-05,0.044607665276096
1632,57085,GREENFORT,Grianfort,DONEGAL,Dún na nGall,Ulster,621981.337487899,940559.544579353,2AE19629209313A3E055000000000001,33118,57085,Grianfort,0.002154223456728,0.382702986558221
1633,107036,CULLAHILL, ,LAOIS,Laois,Leinster,635069.38987131,673285.663540353,2AE1962916B313A3E055000000000001,08012,107036,Cullahill,0.002263423294678,0.282978309769396
1634,27087,TERMON, ,CAVAN,An Cabhán,Ulster,656981.47645868,794555.38281601,2AE196291C9C13A3E055000000000001,32014,27087,Termon,0.002663710610604,0.300757278989221
1635,187011,BAWN,An Bán,OFFALY,Uíbh Fhailí,Leinster,622669.972752059,729051.423517145,2AE196291AF713A3E055000000000001,12061,187011,Bawn,0.002451194099094,0.300062977987383
1636,107092,TANKARDSTOWN, ,LAOIS,Laois,Leinster,667417.024310563,687560.276113111,2AE19629170113A3E055000000000001,08037,107092,Tankardstown,0.002053709600645,0.323109047444272
1637,47317,WARRENSCOURT, ,CORK,Corcaigh,Munster,539674.426048035,565186.177011446,2AE19629213013A3E055000000000001,18220,47317,Warrenscourt,0.003456434344979,0.365503586330283
1638,67072,CRAUGHWELL, ,GALWAY,Gaillimh,Connacht,550961.181291433,719698.702968391,2AE1962922E713A3E055000000000001,27109,67072,Craughwell,0.00322976860994,0.337515079430654
1639,48008,BISHOPSTOWN C, ,CORK,Corcaigh,Munster,564187.980052211,570363.27294289,2AE19629215A13A3E055000000000001,17008,48008,Bishopstown C,0.000217275788487,0.066969691329956
1640,87042,GRANGEMELLON, ,KILDARE,Cill Dara,Leinster,671980.096394903,690742.081446025,2AE19629220413A3E055000000000001,06018,87042,Grangemellon,0.002453173291113,0.289179858853095
1641,107069,MONEENALASSA, ,LAOIS,Laois,Leinster,622595.317082158,683658.477664226,2AE1962916EB13A3E055000000000001,08085,107069,Moneenalassa,0.001571850632299,0.265349575673944
1642,57062,EDENACARNAN, ,DONEGAL,Dún na nGall,Ulster,613573.451502637,915790.447313032,2AE1962920F613A3E055000000000001,33100,57062,Edenacarnan,0.003836749431632,0.294557057064537
1643,127038,CAHERELLY,Cathair Ailí,LIMERICK,Luimneach,Munster,567061.060631333,644112.491411361,2AE19629177D13A3E055000000000001,21056,127038,Caherelly,0.001517754593661,0.218421311668615
1644,157053,CLOGHER, ,MAYO,Maigh Eo,Connacht,504213.82858237,786527.445562732,2AE19629195813A3E055000000000001,29132,157053,Clogher,0.003012454888752,0.365572437061923
1645,77047,CHURCHTOWN, ,KERRY,Ciarraí,Munster,484472.980332743,587676.001889254,2AE19629238913A3E055000000000001,19067,77047,Churchtown,0.003533955502628,0.421506130475982
1646,107010,BALLYBROPHY, ,LAOIS,Laois,Leinster,625516.120080573,682942.00057681,2AE1962916A313A3E055000000000001,08079,107010,Ballybrophy,0.001348961781649,0.268581605068383
1647,128004,ABBEY D,An Mhainistir D,LIMERICK,Luimneach,Munster,558740.28953741,657031.96204674,2AE1962917CF13A3E055000000000001,20004,128004,Abbey D,4.5230741588e-05,0.033825062913461
1648,77030,BLENNERVILLE, ,KERRY,Ciarraí,Munster,480494.779835305,610558.752922347,2AE19629232913A3E055000000000001,19138,77030,Blennerville,0.001709184468965,0.208747759793311
1649,87073,NEWTOWN, ,KILDARE,Cill Dara,Leinster,694573.836734987,714218.773053313,2AE19629226813A3E055000000000001,06080,87073,Newtown,0.00274144752826,0.359433760285222
1650,267118,RUSH, ,DUBLIN,Baile Átha Cliath,Leinster,725833.693609098,754580.078717903,2AE196291E1513A3E055000000000001,04033,267118,Rush,0.000919441567573,0.175640677532459
1651,217001,ABINGTON,Mainistir Uaithne,TIPPERARY,Tiobraid Árann,Munster,585103.741093735,661169.921126835,2AE1962919FD13A3E055000000000001,22024,217001,Abington,0.00658050402814,0.495143792446383
1652,268020,BALLYMUN F, ,DUBLIN,Baile Átha Cliath,Leinster,714121.388321534,739571.176510116,2AE196291D1013A3E055000000000001,02020,268020,Ballymun F,5.9557115071e-05,0.041672442476122
1653,267143,TALLAGHT-KILTIPPER, ,DUBLIN,Baile Átha Cliath,Leinster,708322.110001718,725904.866642633,2AE196291CCB13A3E055000000000001,03035,267143,Tallaght-Kiltipper,0.000224056658533,0.089123545863186
1654,77061,DAWROS, ,KERRY,Ciarraí,Munster,485820.220141884,564866.006636839,2AE1962922CB13A3E055000000000001,19050,77061,Dawros,0.006767563284806,0.611901112046418
1655,217142,OUGHTERLEAGUE,Uachtar Liag,TIPPERARY,Tiobraid Árann,Munster,599225.406962106,644744.834531409,2AE196291C8813A3E055000000000001,23114,217142,Oughterleague,0.002299030611088,0.299595810486839
1656,47040,BANTEER, ,CORK,Corcaigh,Munster,537449.66546502,595436.760150897,2AE196291F7213A3E055000000000001,18147,47040,Banteer,0.002860251266326,0.240652643657515
1657,107091,STRADBALLY, ,LAOIS,Laois,Leinster,656211.465133161,696869.422471023,2AE19629170013A3E055000000000001,08036,107091,Stradbally,0.002762717323235,0.318392799406192
1658,227042,GLEN,An Gleann,WATERFORD,Port Láirge,Munster,633524.165547163,620008.648366628,2AE196291B5E13A3E055000000000001,25007,227042,Glen,0.00341696562487,0.438018349044033
1659,97065,KILLAHY,Cill Achaidh,KILKENNY,Cill Chainnigh,Leinster,654585.74600009,625047.862884772,2AE1962923B513A3E055000000000001,07107,97065,Killahy,0.00254406031927,0.293411089678553
1660,247097,RATHASPICK, ,WEXFORD,Loch Garman,Leinster,700698.607303023,616927.535845778,2AE196291EBC13A3E055000000000001,14117,247097,Rathaspick,0.00272309730705,0.309235302702229
1661,87070,NAAS RURAL, ,KILDARE,Cill Dara,Leinster,689485.414882896,719331.365006182,2AE19629225A13A3E055000000000001,06079,87070,Naas Rural,0.001840218848902,0.534506942598376
1662,197102,SCREGG, ,ROSCOMMON,Ros Comáin,Connacht,593135.605459579,756029.136656815,2AE1962919E113A3E055000000000001,30109,197102,Scregg,0.002508459918159,0.326681820771029
1663,157089,KILCOLMAN, ,MAYO,Maigh Eo,Connacht,532278.009260188,780532.671725403,2AE19629192113A3E055000000000001,29095,157089,Kilcolman,0.002773034785646,0.407280498083616
1664,207060,LISSADILL NORTH, ,SLIGO,Sligeach,Connacht,563997.48803111,848378.759778287,2AE19629199F13A3E055000000000001,31057,207060,Lissadill North,0.002687968122586,0.47370704432381
1665,217007,ARDMAYLE,Ard Máil,TIPPERARY,Tiobraid Árann,Munster,603542.360543485,646170.155160714,2AE196291A1513A3E055000000000001,23093,217007,Ardmayle,0.003166168656635,0.3909368427505
1666,127030,BROADFORD,Béal an Átha,LIMERICK,Luimneach,Munster,534591.116915525,623713.225176243,2AE19629177413A3E055000000000001,21083,127030,Broadford,0.0038160203375,0.337838003774314
1667,257046,KILBRIDE, ,WICKLOW,Cill Mhantáin,Leinster,705268.545892909,717635.140312945,2AE196291E5F13A3E055000000000001,15021,257046,Kilbride,0.006327771760239,0.464754726738127
1668,267051,CLONDALKIN-MOORFIELD, ,DUBLIN,Baile Átha Cliath,Leinster,707151.606905798,733147.26748233,2AE196291D0013A3E055000000000001,03008,267051,Clondalkin-Moorfield,0.00030106786588,0.086305515445698
1669,268126,RAHENY-St. ASSAM, ,DUBLIN,Baile Átha Cliath,Leinster,723338.20381613,737912.281508722,2AE196291DD113A3E055000000000001,02087,268126,Raheny-St. Assam,0.000318151203557,0.153566841267601
1670,47205,KILMACDONOGH, ,CORK,Corcaigh,Munster,604668.523906067,571587.011937295,2AE1962921C413A3E055000000000001,18324,47205,Kilmacdonogh,0.003272643816822,0.371013954857178
1671,187074,ROSCOMROE,Ros Chorca Mrua,OFFALY,Uíbh Fhailí,Leinster,617792.417332645,698074.496942768,2AE196291A5313A3E055000000000001,12055,187074,Roscomroe,0.002466477258676,0.243007740192969
1672,267053,CLONDALKIN VILLAGE, ,DUBLIN,Baile Átha Cliath,Leinster,705169.851385129,730376.819045905,2AE196291D0213A3E055000000000001,03010,267053,Clondalkin Village,0.000814492701963,0.155332111136008
1673,67150,KILTHOMAS, ,GALWAY,Gaillimh,Connacht,554296.094696166,706869.232053176,2AE19629233C13A3E055000000000001,27096,67150,Kilthomas,0.00286998168475,0.346748018524417
1674,228017,GRANGE SOUTH,An Ghráinseach Theas,WATERFORD,Port Láirge,Munster,662437.34061385,609274.900976404,2AE196291BA313A3E055000000000001,24018,228017,Grange South,0.00056552025659,0.133316478907548
1675,47182,KILBERRIHERT, ,CORK,Corcaigh,Munster,537710.002554531,580446.644796659,2AE19629212713A3E055000000000001,18210,47182,Kilberrihert,0.006727328533545,0.49584642582646
1676,67130,KILLERERIN, ,GALWAY,Gaillimh,Connacht,548189.301126234,748625.143234915,2AE1962922DB13A3E055000000000001,27204,67130,Killererin,0.003012632570505,0.289881882270948
1677,87018,CARNALWAY, ,KILDARE,Cill Dara,Leinster,687875.067484452,711739.44119903,2AE19629227F13A3E055000000000001,06060,87018,Carnalway,0.004095501016244,0.404857061852175
1678,77115,KILTOMY, ,KERRY,Ciarraí,Munster,488247.353714814,630766.832563631,2AE19629220313A3E055000000000001,19114,77115,Kiltomy,0.002208614835168,0.32353743766938
1679,47258,MITCHELSTOWN, ,CORK,Corcaigh,Munster,584317.00655805,612030.327860495,2AE1962921E113A3E055000000000001,18284,47258,Mitchelstown,0.008085765458793,0.461478744267413
1680,77131,LOUGHCURRANE,Loch Luíoch,KERRY,Ciarraí,Munster,454782.066684423,567394.093552162,2AE19629225513A3E055000000000001,19019,77131,Loch Luíoch,0.003745224729303,0.39004958328751
1681,197088,LOUGHGLINN, ,ROSCOMMON,Ros Comáin,Connacht,563762.944079676,788416.470622051,2AE1962919B213A3E055000000000001,30073,197088,Loughglinn,0.004594372329268,0.503576550808745
1682,147041,DUNDALK No. 2  URBAN,Dún Dealgan (Uirbeach Uimh.2),LOUTH,Lú,Leinster,705324.171551643,808270.603065615,2AE19629193713A3E055000000000001,10005,147041,Dundalk Urban No. 2,0.000258930468081,0.094913850662647
1683,107067,MARYMOUNT, ,LAOIS,Laois,Leinster,626018.072446665,693452.617965318,2AE1962916E913A3E055000000000001,08063,107067,Marymount,0.001883875239787,0.281467979622652
1684,207081,SLIGO NORTH, ,SLIGO,Sligeach,Connacht,569647.975904026,836783.792748264,2AE1962919FB13A3E055000000000001,31002,207081,Sligo North,0.000690074578662,0.127320930884589
1685,217141,NODSTOWN,Baile na Nodach,TIPPERARY,Tiobraid Árann,Munster,608320.579939827,646417.944338384,2AE196291C8713A3E055000000000001,23113,217141,Nodstown,0.002801962684819,0.347652483229512
1686,217005,ARDCRONY,Ard Cróine,TIPPERARY,Tiobraid Árann,Munster,588832.929912322,685993.060479986,2AE196291A0C13A3E055000000000001,22026,217005,Ardcrony,0.002205071390242,0.275275372122018
1687,47259,MOGEELY, ,CORK,Corcaigh,Munster,596756.292893794,577369.563979134,2AE1962921E213A3E055000000000001,18261,47259,Mogeely,0.002325124374944,0.312220522700904
1688,157131,PORTROYAL,Partraí,MAYO,Maigh Eo,Connacht,514542.030515919,771361.703365801,2AE19629186913A3E055000000000001,29048,157131,Partraí,0.006235334563932,0.377235541112498
